Facility_Name,Instrument_Type,Instrument_Model,Run_ID,Operator_ID,Protocol_Name,Protocol_Version,Reagent_Kit,Sample_Type,Sample_ID,QC_Status,QC_Score_PreNorm,QC_Score_PostNorm,Turnaround_Time_days,Data_Volume_GB,Data_Completeness_pct,Audit_Trail_Complete,Field_Source,Timestamp_Captured,Version,Validation_Status,Dataset_Type,Licensing_Status,Value_$,Read_1_Length,Read_2_Length,Indices_1_Length,Indices_2_Length,PhiX_pct,Order_Date,Total_Amount,Fulfillment_Status,Primary_Data_Size_GB,Primary_Data_Hash,Primary_Data_Link,Normalization_Status
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_7JPGY31,OP_RNPK,WGS PCR-Free,v1.0,Rapid Barcoding 24,Mouse,S_1KGCHH5CB,Pass,90.7,93.5,4.5,67.3,96,Y,Core LIMS,2025-03-19 00:00:00,2.0,Validated,Protocol_Benchmarks,Ready,2000.0,151,151,8,12,1.03,2025-08-16,4200,PENDING,84.4,d1e90b098b616cf35e53d79794b58209,s3://ga-tech-datasets/genomics-core-b/RUN_7JPGY31.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_S0S3KB1,OP_RBC0,Metagenomics Shotgun,v1.0,Rapid Barcoding 24,Human,S_2ZXKC159X,Pass,88.1,89.8,4.7,75.8,96,Y,Core LIMS,2025-03-17 00:00:00,1.3,Validated,QC_Logs,Pending,3400.0,151,151,12,8,1.16,2025-07-26,6400,COMPLETED,94.4,2ef5483d173d27d72291596db2de3566,s3://ga-tech-datasets/genome-center-d/RUN_S0S3KB1.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_BMBNYPU,OP_0EUE,Targeted Panel v2,v2.1,Rapid Barcoding 24,Mouse,S_UFTPUW5Y7,Pass,92.8,93.9,5.9,62.3,97,N,Sample Form,2025-03-02 00:00:00,2.8,In Review,QC_Logs,Pending,7500.0,400,0,8,0,0.67,2025-04-02,4200,DRAFT,79.6,7eae581492f42c153bd367b588099f8e,s3://ga-tech-datasets/genome-center-d/RUN_BMBNYPU.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_YUN3PD3,OP_68AX,WGS PCR-Free,v2.1,QIAseq FX,Human,S_HXC3O9Z95,Pass,88.3,86.7,3.8,80.1,94,Y,Sample Form,2025-04-10 00:00:00,2.6,In Review,Genomics,Review,5300.0,151,151,10,10,1.18,2025-06-19,12800,COMPLETED,100.5,5be29e8e6ea7324c7675c678a51b8a88,s3://ga-tech-datasets/genomics-core-c/RUN_YUN3PD3.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_9UCTKGV,OP_PA1G,RNA-Seq PolyA,v1.0,Rapid Barcoding 24,Human,S_SVUUMRVC9,Pass,96.4,100.0,2.1,30.6,96,Y,Sample Form,2025-06-02 00:00:00,2.4,Validated,Protocol_Benchmarks,Pending,9200.0,151,151,10,8,1.35,2025-06-17,12800,PENDING,87.4,f01ee687f7c56a602d51ff7ac148850f,s3://ga-tech-datasets/genomics-core-a/RUN_9UCTKGV.fastq.gz,Mapped
Genome Center E,ONT PromethION,NextSeq 2000 P4,RUN_9EZ1YD0,OP_I013,RNA-Seq PolyA,v2.1,Nextera XT,Human,S_M5KBHCZAB,Pass,83.6,86.6,3.6,57.5,98,Y,Instrument Log,2025-02-23 00:00:00,3.5,Validated,QC_Logs,Review,5400.0,400,0,8,0,0.79,2025-01-30,6400,COMPLETED,95.1,9c6876afca08f6853b599df809e79c76,s3://ga-tech-datasets/genome-center-e/RUN_9EZ1YD0.fastq.gz,Unmapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_M1PHEM4,OP_WY1P,Targeted Panel v2,v3.3,Nextera XT,Human,S_APID59FEF,Pass,86.3,87.5,5.1,95.1,93,Y,Instrument Log,2025-02-25 00:00:00,3.2,Validated,QC_Logs,Review,2800.0,400,0,8,0,0.65,2025-04-19,12800,PENDING,25.0,7d759beecc759b83006cccb0efd73e2c,s3://ga-tech-datasets/genomics-core-c/RUN_M1PHEM4.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_BT8TMIH,OP_U1QY,Metagenomics Shotgun,v1.0,Nextera XT,Human,S_OGD0AM58B,Pass,87.9,93.1,5.3,34.2,91,Y,Sample Form,2025-05-20 00:00:00,1.9,In Review,Genomics,Review,4200.0,151,151,8,10,0.85,2025-08-17,12800,PENDING,24.6,fe8ddf5ad3365ce25e939e579d9fc67b,s3://ga-tech-datasets/genome-center-e/RUN_BT8TMIH.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NovaSeq 6000 S4,RUN_20UFLB0,OP_CHJ9,Metagenomics Shotgun,v1.0,Rapid Barcoding 24,Organoid,S_VLT0LH84O,Pass,91.0,94.9,3.8,64.2,93,Y,Sample Form,2025-05-03 00:00:00,3.1,Validated,Protocol_Benchmarks,Review,4600.0,400,0,8,0,0.62,2025-07-16,6400,PENDING,58.3,133cdd144046e2dd247fcf5ef9242c5b,s3://ga-tech-datasets/genomics-core-c/RUN_20UFLB0.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NovaSeq 6000 S4,RUN_93AAE9N,OP_JBFI,RNA-Seq PolyA,v3.3,Nextera XT,Human,S_UP9OCA20H,Pass,79.2,85.0,5.0,66.7,93,Y,QC Pipeline,2025-03-19 00:00:00,3.2,Validated,Protocol_Benchmarks,Ready,2800.0,151,151,12,10,0.93,2025-05-16,9600,SUBMITTED,62.3,4fc6702fdda31b5008d5f6b394c70357,s3://ga-tech-datasets/genomics-core-c/RUN_93AAE9N.fastq.gz,Unmapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_E1X2L92,OP_53M6,RNA-Seq PolyA,v3.3,Illumina V3 Kit,Organoid,S_9NUPJ60NI,Pass,95.8,100.0,3.0,65.9,97,Y,Core LIMS,2025-03-08 00:00:00,3.4,In Review,Protocol_Benchmarks,Review,4900.0,151,151,10,12,0.63,2025-08-22,9600,DRAFT,51.2,49fb4af330dd6dafef6a2e579cbfbc96,s3://ga-tech-datasets/genomics-core-a/RUN_E1X2L92.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NovaSeq 6000 S4,RUN_5TEYCXD,OP_2U6N,WGS PCR-Free,v3.3,Rapid Barcoding 24,Human,S_JQVJ75MPH,Pass,100.0,100.0,3.3,78.5,98,Y,Instrument Log,2025-02-06 00:00:00,1.7,Validated,Protocol_Benchmarks,Ready,4000.0,151,151,8,12,1.22,2025-10-06,12800,SUBMITTED,132.2,e694754dcb133be658f548eb8b0c165b,s3://ga-tech-datasets/genome-center-d/RUN_5TEYCXD.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_2ORZCH1,OP_IYCJ,Metagenomics Shotgun,v1.0,Rapid Barcoding 24,Organoid,S_6KB6VP3FB,Fail,73.6,76.5,5.3,60.0,95,Y,Instrument Log,2025-03-01 00:00:00,3.2,Validated,Protocol_Benchmarks,Ready,5100.0,400,0,8,0,0.77,2025-01-13,12800,DRAFT,74.0,33e7b99aaec42d54188dbb8dfd540fbe,s3://ga-tech-datasets/genomics-core-c/RUN_2ORZCH1.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_VC87AYR,OP_TZND,Targeted Panel v2,v3.3,Rapid Barcoding 24,Human,S_F6UIGSTJX,Fail,80.6,83.1,0.8,55.1,93,Y,Sample Form,2025-04-23 00:00:00,1.3,In Review,Genomics,Ready,7100.0,151,151,10,8,0.75,2025-01-26,3200,DRAFT,115.1,c620c46d7f8d2620f85631e162e36c96,s3://ga-tech-datasets/genomics-core-b/RUN_VC87AYR.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_MDEXB2B,OP_FT37,Metagenomics Shotgun,v2.1,QIAseq FX,Human,S_CNQC1ML46,Pass,82.7,85.7,5.2,67.2,94,Y,Core LIMS,2025-02-28 00:00:00,1.8,In Review,Protocol_Benchmarks,Review,3300.0,151,151,8,8,0.6,2025-03-11,3200,DRAFT,131.1,96495f7c3a8b7b0bc709c716f485b669,s3://ga-tech-datasets/genome-center-d/RUN_MDEXB2B.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_HJ0PZFI,OP_JA5T,WGS PCR-Free,v1.0,QIAseq FX,Human,S_E4642HDED,Pass,87.8,90.6,6.5,31.1,91,Y,QC Pipeline,2025-06-04 00:00:00,1.8,In Review,Protocol_Benchmarks,Pending,5300.0,151,151,10,10,1.16,2025-07-02,4200,PENDING,123.3,9741b596db65b001574357496efa8096,s3://ga-tech-datasets/genome-center-e/RUN_HJ0PZFI.fastq.gz,Unmapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_H5IGA77,OP_P1FX,WGS PCR-Free,v1.0,Nextera XT,Human,S_6NKQ72O44,Fail,85.3,84.9,3.9,79.3,91,Y,QC Pipeline,2025-10-29 00:00:00,1.4,Validated,QC_Logs,Review,5600.0,400,0,8,0,0.98,2025-03-07,6400,PENDING,16.5,4c04ce88f1737e9f8d254c83262bdf37,s3://ga-tech-datasets/genomics-core-a/RUN_H5IGA77.fastq.gz,Unmapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_Y046OWE,OP_8UTF,Targeted Panel v2,v3.3,Rapid Barcoding 24,Organoid,S_B748HG1KC,Pass,91.1,94.4,6.8,63.5,96,Y,Sample Form,2025-01-22 00:00:00,2.6,Validated,Genomics,Review,5100.0,151,151,10,10,1.41,2025-06-23,6400,PENDING,95.1,877316118d80da44e72446585a7fd509,s3://ga-tech-datasets/genome-center-e/RUN_Y046OWE.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_I1WH4DF,OP_AVO7,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_0MIK1I6YJ,Pass,88.3,91.8,2.5,77.3,95,Y,Core LIMS,2025-03-17 00:00:00,2.3,Validated,QC_Logs,Review,4600.0,400,0,8,0,1.19,2025-07-28,3200,COMPLETED,57.2,5e645d1f3d893ba7797f04dc5802fa0c,s3://ga-tech-datasets/genome-center-d/RUN_I1WH4DF.fastq.gz,Unmapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_CHV6FDM,OP_I38T,RNA-Seq PolyA,v3.3,Illumina V3 Kit,Mouse,S_GYIUISLOR,Pass,96.6,100.0,2.8,8.0,84,Y,Sample Form,2025-07-01 00:00:00,1.6,In Review,QC_Logs,Review,4200.0,151,151,8,12,1.3,2025-08-11,6400,PENDING,58.8,69dd254eca0c84774ee0e6cc9bad6bff,s3://ga-tech-datasets/genomics-core-a/RUN_CHV6FDM.fastq.gz,Mapped
Genome Center E,ONT PromethION,PromethION R10.4,RUN_Q4LBRHC,OP_36KD,Targeted Panel v2,v3.3,QIAseq FX,Organoid,S_KPB7L9WRF,Pass,85.3,88.2,6.4,69.6,99,Y,QC Pipeline,2025-03-24 00:00:00,1.0,Validated,QC_Logs,Review,2000.0,400,0,8,0,1.27,2025-06-21,1800,SUBMITTED,37.2,2789ad8be1a5e89c38cc3d24d988f347,s3://ga-tech-datasets/genome-center-e/RUN_Q4LBRHC.fastq.gz,Mapped
Genome Center E,ONT PromethION,NextSeq 2000 P4,RUN_M2BFCQS,OP_85KL,RNA-Seq PolyA,v1.0,QIAseq FX,Organoid,S_Q3ZQ5MBKA,Pass,82.9,87.1,4.3,70.6,98,Y,Sample Form,2025-02-23 00:00:00,2.6,In Review,Genomics,Ready,5400.0,400,0,8,0,1.12,2025-01-30,4200,COMPLETED,51.1,d8bde77117bd69d52e824536dbed402c,s3://ga-tech-datasets/genome-center-e/RUN_M2BFCQS.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_02XRW3B,OP_S2Q9,Metagenomics Shotgun,v1.0,Nextera XT,Organoid,S_OXTLXDDVC,Fail,79.7,82.5,2.5,55.7,96,Y,Core LIMS,2025-02-24 00:00:00,1.8,In Review,Genomics,Review,4700.0,151,151,12,10,0.13,2025-05-03,4200,SUBMITTED,40.0,5b7e8e4c83352e3998aefd7b2e31dc2f,s3://ga-tech-datasets/genome-center-d/RUN_02XRW3B.fastq.gz,Unmapped
Genome Center E,ONT PromethION,NextSeq 2000 P4,RUN_7EJQKVQ,OP_YSCZ,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Organoid,S_F72P3GFDN,Pass,100.0,100.0,4.7,56.1,95,Y,QC Pipeline,2025-05-26 00:00:00,2.3,Validated,QC_Logs,Ready,5200.0,400,0,8,0,1.06,2025-07-09,6400,PENDING,58.6,10f33c98f1e495458e1adbf056854d3f,s3://ga-tech-datasets/genome-center-e/RUN_7EJQKVQ.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_BPRQ1PQ,OP_BUJS,Metagenomics Shotgun,v3.3,Nextera XT,Organoid,S_PFPYYYEJQ,Pass,98.6,100.0,2.3,49.5,90,Y,Instrument Log,2025-02-05 00:00:00,3.7,Validated,Genomics,Review,2600.0,151,151,8,10,0.61,2025-06-30,3200,SUBMITTED,40.0,069fc0b5dc35de936c9343778fa95af0,s3://ga-tech-datasets/genome-center-e/RUN_BPRQ1PQ.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_DQG9AF8,OP_G5IQ,Targeted Panel v2,v3.3,Illumina V3 Kit,Mouse,S_6K30DJO0Y,Fail,84.6,83.9,4.9,75.6,95,Y,Instrument Log,2025-02-26 00:00:00,2.5,Validated,Protocol_Benchmarks,Pending,3700.0,151,151,10,8,1.34,2025-08-20,1800,SUBMITTED,113.7,50319df3b559a91640071b03fb800ecf,s3://ga-tech-datasets/genomics-core-a/RUN_DQG9AF8.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_G53IX8Z,OP_M520,Targeted Panel v2,v2.1,Rapid Barcoding 24,Mouse,S_65RT4OL23,Pass,98.9,100.0,4.3,76.7,100,Y,QC Pipeline,2025-03-06 00:00:00,2.1,Validated,Genomics,Review,3900.0,400,0,8,0,0.46,2025-05-18,9600,COMPLETED,56.8,c0c7b6bdf84973b16be9fd3d5a38aefc,s3://ga-tech-datasets/genome-center-d/RUN_G53IX8Z.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_OJU95AQ,OP_T207,Metagenomics Shotgun,v2.1,QIAseq FX,Organoid,S_LQ9TW8U7M,Pass,91.3,97.2,7.3,62.2,92,Y,Core LIMS,2025-03-25 00:00:00,3.8,In Review,Genomics,Ready,5100.0,151,151,8,10,1.09,2025-09-25,9600,SUBMITTED,104.4,8e1f36ebdb92faa6f732bb3bf8f26851,s3://ga-tech-datasets/genomics-core-c/RUN_OJU95AQ.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_X1HB8OG,OP_BR2Q,Targeted Panel v2,v1.0,Nextera XT,Organoid,S_ID510IXG9,Pass,93.2,97.4,2.8,70.1,94,Y,QC Pipeline,2025-07-28 00:00:00,2.5,In Review,QC_Logs,Review,8200.0,151,151,10,12,1.07,2025-02-24,4200,DRAFT,92.7,75356e76694d661e7225c1187fca5a94,s3://ga-tech-datasets/genomics-core-a/RUN_X1HB8OG.fastq.gz,Unmapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_CEVXHJV,OP_M9DJ,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Organoid,S_705YAE6NR,Pass,86.2,88.0,4.1,36.3,91,N,Instrument Log,2025-04-15 00:00:00,3.1,In Review,QC_Logs,Review,5300.0,151,151,12,10,0.96,2025-08-09,4200,DRAFT,35.0,5e87c43fc6f5a0b23c37ef71495bf998,s3://ga-tech-datasets/genomics-core-a/RUN_CEVXHJV.fastq.gz,Mapped
Genome Center D,ONT PromethION,PromethION R10.4,RUN_LZE0KX8,OP_NMAR,Targeted Panel v2,v3.3,QIAseq FX,Organoid,S_3JUWNEK4N,Pass,90.9,92.4,2.8,64.5,98,Y,Core LIMS,2025-02-04 00:00:00,1.7,In Review,Protocol_Benchmarks,Review,5300.0,400,0,8,0,1.12,2025-05-05,9600,SUBMITTED,19.3,29ebcd65f7ba1552cff37319d1a0d161,s3://ga-tech-datasets/genome-center-d/RUN_LZE0KX8.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_DQJ0O7E,OP_T9DR,Metagenomics Shotgun,v3.3,QIAseq FX,Mouse,S_KTA711KUY,Pass,99.3,100.0,7.5,47.5,96,Y,Core LIMS,2025-03-14 00:00:00,3.6,Validated,QC_Logs,Review,3400.0,400,0,8,0,1.04,2025-09-01,4200,PENDING,55.0,668df5e619b4962665e6a05eef0d401c,s3://ga-tech-datasets/genomics-core-b/RUN_DQJ0O7E.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_9FPF77L,OP_UFCF,WGS PCR-Free,v3.3,Nextera XT,Human,S_L2T3U2OTZ,Pass,87.0,89.8,6.2,72.3,94,Y,QC Pipeline,2025-03-04 00:00:00,3.4,In Review,Genomics,Ready,5500.0,400,0,8,0,0.56,2025-05-03,9600,SUBMITTED,43.3,99e11e9c828f1257a2e23f69648c0e2e,s3://ga-tech-datasets/genomics-core-c/RUN_9FPF77L.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_WBVD7X6,OP_BUH1,Metagenomics Shotgun,v3.3,Nextera XT,Mouse,S_CWYUI9ZR2,Fail,74.6,77.8,5.7,51.0,95,Y,QC Pipeline,2025-03-22 00:00:00,1.3,Validated,QC_Logs,Review,5500.0,151,151,10,10,0.96,2025-01-22,3200,DRAFT,44.4,feaedae5dea13286d4292e17f8c6cb81,s3://ga-tech-datasets/genome-center-d/RUN_WBVD7X6.fastq.gz,Unmapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_5T904R8,OP_HO67,WGS PCR-Free,v1.0,Nextera XT,Human,S_DFNNQPILF,Pass,95.1,99.5,4.3,48.8,96,Y,QC Pipeline,2025-03-20 00:00:00,3.1,Validated,Protocol_Benchmarks,Review,4300.0,400,0,8,0,0.99,2025-04-26,4200,DRAFT,80.5,f05ac866f5d0aaa6b79eabf39ab2c36b,s3://ga-tech-datasets/genome-center-d/RUN_5T904R8.fastq.gz,Unmapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_C1NHDSY,OP_8J8O,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Human,S_NI98WON63,Pass,99.2,100.0,4.6,52.4,100,Y,Instrument Log,2025-03-22 00:00:00,3.9,In Review,Protocol_Benchmarks,Pending,3100.0,151,151,12,12,1.08,2025-07-27,3200,SUBMITTED,123.9,42a4de5b3e3ec5daa63b052001fcf1f9,s3://ga-tech-datasets/genome-center-d/RUN_C1NHDSY.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_ZQNSLN7,OP_YHH1,Targeted Panel v2,v2.1,Illumina V3 Kit,Human,S_9YFQK0D86,Pass,99.1,100.0,4.5,50.2,96,Y,Core LIMS,2025-04-05 00:00:00,3.4,Validated,Genomics,Review,6400.0,151,151,12,12,1.34,2025-07-31,12800,PENDING,91.2,cd4ba6732eb9b63ff3c7b171d64bf5bb,s3://ga-tech-datasets/genome-center-e/RUN_ZQNSLN7.fastq.gz,Unmapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_U1W22HM,OP_OLK0,WGS PCR-Free,v2.1,Illumina V3 Kit,Mouse,S_Z2IXV75V6,Pass,87.2,89.8,8.8,51.5,95,N,Instrument Log,2025-03-03 00:00:00,3.5,In Review,Genomics,Review,6700.0,400,0,8,0,1.02,2025-09-20,1800,DRAFT,81.4,7c2e60fcd2cbe5eb43ea12d239d5ab9a,s3://ga-tech-datasets/genomics-core-a/RUN_U1W22HM.fastq.gz,Unmapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_99DCFU0,OP_HSYI,WGS PCR-Free,v3.3,Illumina V3 Kit,Mouse,S_R2QAIKQXM,Pass,91.6,95.4,6.0,86.8,93,Y,Instrument Log,2025-02-03 00:00:00,1.9,In Review,Genomics,Review,4300.0,400,0,8,0,1.41,2025-04-28,12800,SUBMITTED,37.5,390bcc0e61896b839414e955dac9fa64,s3://ga-tech-datasets/genomics-core-b/RUN_99DCFU0.fastq.gz,Mapped
Genome Center E,ONT PromethION,PromethION R10.4,RUN_P62NX2R,OP_QFCT,Metagenomics Shotgun,v2.1,Rapid Barcoding 24,Organoid,S_J6E4UDWO4,Pass,87.4,90.8,6.5,87.5,93,N,Sample Form,2025-04-09 00:00:00,1.2,Validated,Genomics,Pending,3500.0,400,0,8,0,1.16,2025-06-16,1800,SUBMITTED,91.0,0cea72a394de35e08260260c977dd0a7,s3://ga-tech-datasets/genome-center-e/RUN_P62NX2R.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_4002ZQY,OP_DKKU,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Human,S_KBU8LA1IK,Pass,90.6,95.3,2.9,66.4,89,Y,Sample Form,2025-03-21 00:00:00,1.7,In Review,Genomics,Ready,4200.0,151,151,10,10,0.97,2025-07-25,12800,PENDING,23.0,ccba3db4385a626dd4c1fc0b7e3ed46a,s3://ga-tech-datasets/genome-center-e/RUN_4002ZQY.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_EKQHSQF,OP_FIDY,Targeted Panel v2,v2.1,Rapid Barcoding 24,Human,S_H8UUCV5GB,Pass,82.0,86.8,4.8,87.5,93,Y,Instrument Log,2025-02-10 00:00:00,1.0,Validated,QC_Logs,Review,4200.0,151,151,12,10,1.19,2025-06-29,1800,COMPLETED,84.7,3f33870e318e07ee29daac71aade5f0f,s3://ga-tech-datasets/genome-center-e/RUN_EKQHSQF.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_5CUO4RA,OP_375L,Metagenomics Shotgun,v3.3,QIAseq FX,Human,S_2DKTM4ZMP,Fail,77.4,77.1,4.2,25.8,98,Y,Sample Form,2025-04-08 00:00:00,1.5,Validated,QC_Logs,Ready,3300.0,400,0,8,0,0.72,2025-03-15,3200,COMPLETED,85.4,2aaaf8294960a159e544938c1f8a9fae,s3://ga-tech-datasets/genomics-core-b/RUN_5CUO4RA.fastq.gz,Unmapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_MF4P4II,OP_UAF6,Targeted Panel v2,v2.1,Rapid Barcoding 24,Mouse,S_6UUTO0DPE,Pass,93.8,96.0,6.2,71.8,92,N,Sample Form,2025-02-11 00:00:00,3.3,Validated,Protocol_Benchmarks,Review,6600.0,151,151,12,12,1.0,2025-04-15,1800,SUBMITTED,118.0,43a21341b934ee19559f9fdccc4fe9be,s3://ga-tech-datasets/genome-center-e/RUN_MF4P4II.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_PQZC53D,OP_4Y1F,WGS PCR-Free,v1.0,QIAseq FX,Mouse,S_Y0GSC5SXR,Fail,78.9,81.3,2.1,29.1,97,Y,QC Pipeline,2025-06-13 00:00:00,3.8,Validated,Protocol_Benchmarks,Ready,6000.0,151,151,10,12,0.94,2025-01-18,1800,PENDING,73.7,21f8b8804160c4b006cd89bab06d72a4,s3://ga-tech-datasets/genomics-core-a/RUN_PQZC53D.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NextSeq 2000 P4,RUN_PKL1FCC,OP_0QOM,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Human,S_8B85P7J02,Pass,93.2,97.4,5.2,66.1,89,Y,Core LIMS,2025-03-30 00:00:00,2.1,In Review,Genomics,Review,3600.0,400,0,8,0,1.18,2025-09-29,4200,COMPLETED,50.7,88bebf0c6b180a3214ff1f95f3232723,s3://ga-tech-datasets/genomics-core-b/RUN_PKL1FCC.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NextSeq 2000 P4,RUN_GMI5EY3,OP_GI9W,Targeted Panel v2,v3.3,Nextera XT,Organoid,S_G72EI0PZA,Pass,84.8,86.0,6.6,41.4,93,Y,Sample Form,2025-02-24 00:00:00,1.9,Validated,Protocol_Benchmarks,Ready,3900.0,400,0,8,0,0.96,2025-09-27,3200,SUBMITTED,104.5,5ad1a1f4dc55577a7c745b244a27ae7f,s3://ga-tech-datasets/genomics-core-b/RUN_GMI5EY3.fastq.gz,Mapped
Genome Center E,ONT PromethION,NovaSeq 6000 S4,RUN_VZ617FO,OP_V6MR,WGS PCR-Free,v2.1,Illumina V3 Kit,Mouse,S_2K3L5YK9A,Fail,84.0,83.4,3.0,51.7,89,Y,Instrument Log,2025-03-31 00:00:00,1.2,Validated,Protocol_Benchmarks,Ready,5600.0,400,0,8,0,0.99,2025-07-12,1800,COMPLETED,109.0,9c3e421aa3e4989bebed583efebdc348,s3://ga-tech-datasets/genome-center-e/RUN_VZ617FO.fastq.gz,Unmapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_AWVXD2G,OP_ECI1,Metagenomics Shotgun,v2.1,Nextera XT,Organoid,S_E6XY83L0Y,Fail,81.2,84.0,6.9,75.4,96,Y,Sample Form,2025-03-07 00:00:00,2.3,Validated,Genomics,Ready,5400.0,400,0,8,0,0.83,2025-06-16,9600,PENDING,34.6,6bbfc055a5f47d50559b868229d80f5b,s3://ga-tech-datasets/genomics-core-a/RUN_AWVXD2G.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_ISLPNLO,OP_9BG9,Metagenomics Shotgun,v2.1,QIAseq FX,Human,S_2SO17TJHN,Fail,76.2,78.0,4.1,80.6,97,Y,Instrument Log,2025-02-19 00:00:00,1.5,Validated,Protocol_Benchmarks,Pending,4700.0,151,151,12,8,0.81,2025-05-31,12800,PENDING,57.1,ef12acd82ba7a3c0ddade28afb98256e,s3://ga-tech-datasets/genomics-core-b/RUN_ISLPNLO.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_VTKP6VS,OP_GGMT,Targeted Panel v2,v2.1,QIAseq FX,Human,S_K5Q61ZB9S,Fail,75.2,78.0,4.4,49.2,90,Y,Sample Form,2025-03-16 00:00:00,2.3,In Review,Protocol_Benchmarks,Pending,3900.0,151,151,8,10,1.18,2025-07-11,4200,DRAFT,21.9,da1b7a6b323e145d5efa59a1d6d9d101,s3://ga-tech-datasets/genome-center-d/RUN_VTKP6VS.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NextSeq 2000 P4,RUN_EJ2455B,OP_2RPV,WGS PCR-Free,v3.3,Rapid Barcoding 24,Human,S_4RVPESICE,Pass,86.9,90.0,4.8,85.4,94,Y,Instrument Log,2025-04-10 00:00:00,2.3,Validated,Genomics,Review,6300.0,151,151,8,8,1.12,2025-01-02,6400,PENDING,99.1,dff545d48a57ac3820a740fde10317a3,s3://ga-tech-datasets/genome-center-e/RUN_EJ2455B.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_YF640BJ,OP_B6LM,Targeted Panel v2,v2.1,Rapid Barcoding 24,Human,S_VN1WMSTZC,Pass,99.1,100.0,6.8,61.4,87,Y,Core LIMS,2025-02-03 00:00:00,3.1,Validated,QC_Logs,Pending,6000.0,400,0,8,0,1.14,2025-09-12,3200,SUBMITTED,119.9,68579f41d97bf2da9d4c9e7b766ed3d9,s3://ga-tech-datasets/genome-center-d/RUN_YF640BJ.fastq.gz,Mapped
